"time [s]","vel [m/s]"
1.944200E+01,1.015160E+01
1.944300E+01,1.015191E+01
1.944400E+01,1.015221E+01
1.944500E+01,1.015252E+01
1.944600E+01,1.015282E+01
1.944700E+01,1.015313E+01
1.944800E+01,1.015344E+01
1.944900E+01,1.015375E+01
1.945000E+01,1.015405E+01
1.945100E+01,1.015436E+01
1.945200E+01,1.015467E+01
1.945300E+01,1.015498E+01
1.945400E+01,1.015529E+01
1.945500E+01,1.015560E+01
1.945600E+01,1.015592E+01
1.945700E+01,1.015623E+01
1.945800E+01,1.015654E+01
1.945900E+01,1.015685E+01
1.946000E+01,1.015717E+01
1.946100E+01,1.015748E+01
1.946200E+01,1.015780E+01
1.946300E+01,1.015811E+01
1.946400E+01,1.015843E+01
1.946500E+01,1.015875E+01
1.946600E+01,1.015893E+01
1.946700E+01,1.016015E+01
1.946800E+01,1.016123E+01
1.946900E+01,1.016212E+01
1.947000E+01,1.016052E+01
1.947100E+01,1.016165E+01
1.947200E+01,1.016122E+01
1.947300E+01,1.016177E+01
1.947400E+01,1.016170E+01
1.947500E+01,1.016213E+01
1.947600E+01,1.016224E+01
1.947700E+01,1.016262E+01
1.947800E+01,1.016286E+01
1.947900E+01,1.016319E+01
1.948000E+01,1.016350E+01
1.948100E+01,1.016382E+01
1.948200E+01,1.016415E+01
1.948300E+01,1.016448E+01
1.948400E+01,1.016482E+01
1.948500E+01,1.016516E+01
1.948600E+01,1.016551E+01
1.948700E+01,1.016587E+01
1.948800E+01,1.016622E+01
1.948900E+01,1.016658E+01
1.949000E+01,1.016692E+01
1.949100E+01,1.016726E+01
1.949200E+01,1.016759E+01
1.949300E+01,1.016792E+01
1.949400E+01,1.016825E+01
1.949500E+01,1.016859E+01
1.949600E+01,1.016892E+01
1.949700E+01,1.016927E+01
1.949800E+01,1.016961E+01
1.949900E+01,1.016994E+01
1.950000E+01,1.017028E+01
1.950100E+01,1.017061E+01
1.950200E+01,1.017096E+01
1.950300E+01,1.017130E+01
1.950400E+01,1.017165E+01
1.950500E+01,1.017201E+01
1.950600E+01,1.017236E+01
1.950700E+01,1.017273E+01
1.950800E+01,1.017309E+01
1.950900E+01,1.017344E+01
1.951000E+01,1.017380E+01
1.951100E+01,1.017416E+01
1.951200E+01,1.017452E+01
1.951300E+01,1.017488E+01
1.951400E+01,1.017525E+01
1.951500E+01,1.017561E+01
1.951600E+01,1.017597E+01
1.951700E+01,1.017633E+01
1.951800E+01,1.017670E+01
1.951900E+01,1.017706E+01
1.952000E+01,1.017742E+01
1.952100E+01,1.017779E+01
1.952200E+01,1.017815E+01
1.952300E+01,1.017852E+01
1.952400E+01,1.017889E+01
1.952500E+01,1.017927E+01
1.952600E+01,1.017964E+01
1.952700E+01,1.018002E+01
1.952800E+01,1.018039E+01
1.952900E+01,1.018077E+01
1.953000E+01,1.018115E+01
1.953100E+01,1.018153E+01
1.953200E+01,1.018192E+01
1.953300E+01,1.018230E+01
1.953400E+01,1.018268E+01
1.953500E+01,1.018307E+01
1.953600E+01,1.018345E+01
1.953700E+01,1.018384E+01
1.953800E+01,1.018423E+01
1.953900E+01,1.018461E+01
1.954000E+01,1.018500E+01
1.954100E+01,1.018539E+01
1.954200E+01,1.018579E+01
1.954300E+01,1.018618E+01
1.954400E+01,1.018657E+01
1.954500E+01,1.018697E+01
1.954600E+01,1.018737E+01
1.954700E+01,1.018777E+01
1.954800E+01,1.018817E+01
1.954900E+01,1.018857E+01
1.955000E+01,1.018897E+01
1.955100E+01,1.018938E+01
1.955200E+01,1.018978E+01
1.955300E+01,1.019019E+01
1.955400E+01,1.019060E+01
1.955500E+01,1.019100E+01
1.955600E+01,1.019141E+01
1.955700E+01,1.019183E+01
1.955800E+01,1.019224E+01
1.955900E+01,1.019265E+01
1.956000E+01,1.019306E+01
1.956100E+01,1.019348E+01
1.956200E+01,1.019390E+01
1.956300E+01,1.019431E+01
1.956400E+01,1.019473E+01
1.956500E+01,1.019515E+01
1.956600E+01,1.019557E+01
1.956700E+01,1.019599E+01
1.956800E+01,1.019642E+01
1.956900E+01,1.019684E+01
1.957000E+01,1.019727E+01
1.957100E+01,1.019769E+01
1.957200E+01,1.019812E+01
1.957300E+01,1.019855E+01
1.957400E+01,1.019898E+01
1.957500E+01,1.019941E+01
1.957600E+01,1.019984E+01
1.957700E+01,1.020028E+01
1.957800E+01,1.020071E+01
1.957900E+01,1.020114E+01
1.958000E+01,1.020158E+01
1.958100E+01,1.020202E+01
1.958200E+01,1.020246E+01
1.958300E+01,1.020290E+01
1.958400E+01,1.020334E+01
1.958500E+01,1.020378E+01
1.958600E+01,1.020422E+01
1.958700E+01,1.020466E+01
1.958800E+01,1.020511E+01
1.958900E+01,1.020555E+01
1.959000E+01,1.020600E+01
1.959100E+01,1.020645E+01
1.959200E+01,1.020690E+01
1.959300E+01,1.020735E+01
1.959400E+01,1.020780E+01
1.959500E+01,1.020825E+01
1.959600E+01,1.020870E+01
1.959700E+01,1.020915E+01
1.959800E+01,1.020961E+01
1.959900E+01,1.021006E+01
1.960000E+01,1.021052E+01
1.960100E+01,1.021098E+01
1.960200E+01,1.021144E+01
1.960300E+01,1.021189E+01
1.960400E+01,1.021235E+01
1.960500E+01,1.021282E+01
1.960600E+01,1.021328E+01
1.960700E+01,1.021374E+01
1.960800E+01,1.021420E+01
1.960900E+01,1.021467E+01
1.961000E+01,1.021514E+01
1.961100E+01,1.021560E+01
1.961200E+01,1.021607E+01
1.961300E+01,1.021654E+01
1.961400E+01,1.021701E+01
1.961500E+01,1.021748E+01
1.961600E+01,1.021795E+01
1.961700E+01,1.021842E+01
1.961800E+01,1.021889E+01
1.961900E+01,1.021937E+01
1.962000E+01,1.021984E+01
1.962100E+01,1.022032E+01
1.962200E+01,1.022079E+01
1.962300E+01,1.022127E+01
1.962400E+01,1.022174E+01
1.962500E+01,1.022222E+01
1.962600E+01,1.022270E+01
1.962700E+01,1.022318E+01
1.962800E+01,1.022366E+01
1.962900E+01,1.022414E+01
1.963000E+01,1.022462E+01
1.963100E+01,1.022510E+01
1.963200E+01,1.022558E+01
1.963300E+01,1.022606E+01
1.963400E+01,1.022654E+01
1.963500E+01,1.022702E+01
1.963600E+01,1.022751E+01
1.963700E+01,1.022799E+01
1.963800E+01,1.022847E+01
1.963900E+01,1.022896E+01
1.964000E+01,1.022944E+01
1.964100E+01,1.022993E+01
1.964200E+01,1.023041E+01
1.964300E+01,1.023090E+01
1.964400E+01,1.023138E+01
1.964500E+01,1.023187E+01
1.964600E+01,1.023236E+01
1.964700E+01,1.023284E+01
1.964800E+01,1.023333E+01
1.964900E+01,1.023381E+01
1.965000E+01,1.023430E+01
1.965100E+01,1.023479E+01
1.965200E+01,1.023527E+01
1.965300E+01,1.023576E+01
1.965400E+01,1.023625E+01
1.965500E+01,1.023674E+01
1.965600E+01,1.023722E+01
1.965700E+01,1.023771E+01
1.965800E+01,1.023820E+01
1.965900E+01,1.023868E+01
1.966000E+01,1.023917E+01
1.966100E+01,1.023966E+01
1.966200E+01,1.024014E+01
1.966300E+01,1.024063E+01
1.966400E+01,1.024111E+01
1.966500E+01,1.024160E+01
1.966600E+01,1.024209E+01
1.966700E+01,1.024257E+01
1.966800E+01,1.024306E+01
1.966900E+01,1.024354E+01
1.967000E+01,1.024403E+01
1.967100E+01,1.024451E+01
1.967200E+01,1.024500E+01
1.967300E+01,1.024548E+01
1.967400E+01,1.024596E+01
1.967500E+01,1.024644E+01
1.967600E+01,1.024693E+01
1.967700E+01,1.024741E+01
1.967800E+01,1.024789E+01
1.967900E+01,1.024837E+01
1.968000E+01,1.024885E+01
1.968100E+01,1.024933E+01
1.968200E+01,1.024981E+01
1.968300E+01,1.025028E+01
1.968400E+01,1.025076E+01
1.968500E+01,1.025124E+01
1.968600E+01,1.025171E+01
1.968700E+01,1.025219E+01
1.968800E+01,1.025266E+01
1.968900E+01,1.025314E+01
1.969000E+01,1.025361E+01
1.969100E+01,1.025408E+01
1.969200E+01,1.025455E+01
1.969300E+01,1.025502E+01
1.969400E+01,1.025549E+01
1.969500E+01,1.025596E+01
1.969600E+01,1.025643E+01
1.969700E+01,1.025690E+01
1.969800E+01,1.025736E+01
1.969900E+01,1.025782E+01
1.970000E+01,1.025829E+01
1.970100E+01,1.025875E+01
1.970200E+01,1.025921E+01
1.970300E+01,1.025967E+01
1.970400E+01,1.026013E+01
1.970500E+01,1.026059E+01
1.970600E+01,1.026104E+01
1.970700E+01,1.026150E+01
1.970800E+01,1.026195E+01
1.970900E+01,1.026241E+01
1.971000E+01,1.026286E+01
1.971100E+01,1.026331E+01
1.971200E+01,1.026376E+01
1.971300E+01,1.026421E+01
1.971400E+01,1.026465E+01
1.971500E+01,1.026510E+01
1.971600E+01,1.026554E+01
1.971700E+01,1.026598E+01
1.971800E+01,1.026643E+01
1.971900E+01,1.026686E+01
1.972000E+01,1.026730E+01
1.972100E+01,1.026774E+01
1.972200E+01,1.026817E+01
1.972300E+01,1.026861E+01
1.972400E+01,1.026904E+01
1.972500E+01,1.026947E+01
1.972600E+01,1.026990E+01
1.972700E+01,1.027032E+01
1.972800E+01,1.027075E+01
1.972900E+01,1.027117E+01
1.973000E+01,1.027160E+01
1.973100E+01,1.027202E+01
1.973200E+01,1.027244E+01
1.973300E+01,1.027285E+01
1.973400E+01,1.027327E+01
1.973500E+01,1.027368E+01
1.973600E+01,1.027409E+01
1.973700E+01,1.027450E+01
1.973800E+01,1.027491E+01
1.973900E+01,1.027531E+01
1.974000E+01,1.027572E+01
1.974100E+01,1.027612E+01
1.974200E+01,1.027652E+01
1.974300E+01,1.027692E+01
1.974400E+01,1.027731E+01
1.974500E+01,1.027771E+01
1.974600E+01,1.027810E+01
1.974700E+01,1.027849E+01
1.974800E+01,1.027888E+01
1.974900E+01,1.027920E+01
1.975000E+01,1.028057E+01
1.975100E+01,1.028197E+01
1.975200E+01,1.028076E+01
1.975300E+01,1.028132E+01
1.975400E+01,1.028280E+01
1.975500E+01,1.028170E+01
1.975600E+01,1.028263E+01
1.975700E+01,1.028231E+01
1.975800E+01,1.028290E+01
1.975900E+01,1.028292E+01
1.976000E+01,1.028347E+01
1.976100E+01,1.028364E+01
1.976200E+01,1.028407E+01
1.976300E+01,1.028437E+01
1.976400E+01,1.028472E+01
1.976500E+01,1.028509E+01
1.976600E+01,1.028543E+01
1.976700E+01,1.028581E+01
1.976800E+01,1.028617E+01
1.976900E+01,1.028654E+01
1.977000E+01,1.028690E+01
1.977100E+01,1.028726E+01
1.977200E+01,1.028761E+01
1.977300E+01,1.028795E+01
1.977400E+01,1.028829E+01
1.977500E+01,1.028862E+01
1.977600E+01,1.028895E+01
1.977700E+01,1.028927E+01
1.977800E+01,1.028960E+01
1.977900E+01,1.028992E+01
1.978000E+01,1.029023E+01
1.978100E+01,1.029055E+01
1.978200E+01,1.029086E+01
1.978300E+01,1.029117E+01
1.978400E+01,1.029148E+01
1.978500E+01,1.029179E+01
1.978600E+01,1.029211E+01
1.978700E+01,1.029242E+01
1.978800E+01,1.029273E+01
1.978900E+01,1.029304E+01
1.979000E+01,1.029335E+01
1.979100E+01,1.029365E+01
1.979200E+01,1.029396E+01
1.979300E+01,1.029426E+01
1.979400E+01,1.029456E+01
1.979500E+01,1.029485E+01
1.979600E+01,1.029515E+01
1.979700E+01,1.029543E+01
1.979800E+01,1.029572E+01
1.979900E+01,1.029600E+01
1.980000E+01,1.029629E+01
1.980100E+01,1.029657E+01
1.980200E+01,1.029685E+01
1.980300E+01,1.029712E+01
1.980400E+01,1.029740E+01
1.980500E+01,1.029768E+01
1.980600E+01,1.029796E+01
1.980700E+01,1.029823E+01
1.980800E+01,1.029849E+01
1.980900E+01,1.029876E+01
1.981000E+01,1.029903E+01
1.981100E+01,1.029929E+01
1.981200E+01,1.029956E+01
1.981300E+01,1.029982E+01
1.981400E+01,1.030008E+01
1.981500E+01,1.030034E+01
1.981600E+01,1.030060E+01
1.981700E+01,1.030086E+01
1.981800E+01,1.030111E+01
1.981900E+01,1.030136E+01
1.982000E+01,1.030161E+01
1.982100E+01,1.030186E+01
1.982200E+01,1.030211E+01
1.982300E+01,1.030235E+01
1.982400E+01,1.030260E+01
1.982500E+01,1.030285E+01
1.982600E+01,1.030309E+01
1.982700E+01,1.030333E+01
1.982800E+01,1.030357E+01
1.982900E+01,1.030381E+01
1.983000E+01,1.030404E+01
1.983100E+01,1.030428E+01
1.983200E+01,1.030452E+01
1.983300E+01,1.030475E+01
1.983400E+01,1.030499E+01
1.983500E+01,1.030522E+01
1.983600E+01,1.030545E+01
1.983700E+01,1.030568E+01
1.983800E+01,1.030591E+01
1.983900E+01,1.030614E+01
1.984000E+01,1.030637E+01
1.984100E+01,1.030660E+01
1.984200E+01,1.030682E+01
1.984300E+01,1.030705E+01
1.984400E+01,1.030728E+01
1.984500E+01,1.030750E+01
1.984600E+01,1.030773E+01
1.984700E+01,1.030795E+01
1.984800E+01,1.030817E+01
1.984900E+01,1.030840E+01
1.985000E+01,1.030862E+01
1.985100E+01,1.030885E+01
1.985200E+01,1.030907E+01
1.985300E+01,1.030929E+01
1.985400E+01,1.030951E+01
1.985500E+01,1.030973E+01
1.985600E+01,1.030996E+01
1.985700E+01,1.031018E+01
1.985800E+01,1.031040E+01
1.985900E+01,1.031062E+01
1.986000E+01,1.031084E+01
1.986100E+01,1.031106E+01
1.986200E+01,1.031128E+01
1.986300E+01,1.031150E+01
1.986400E+01,1.031172E+01
1.986500E+01,1.031195E+01
1.986600E+01,1.031217E+01
1.986700E+01,1.031239E+01
1.986800E+01,1.031261E+01
1.986900E+01,1.031284E+01
1.987000E+01,1.031306E+01
1.987100E+01,1.031328E+01
1.987200E+01,1.031351E+01
1.987300E+01,1.031373E+01
1.987400E+01,1.031396E+01
1.987500E+01,1.031418E+01
1.987600E+01,1.031441E+01
1.987700E+01,1.031464E+01
1.987800E+01,1.031487E+01
1.987900E+01,1.031510E+01
1.988000E+01,1.031533E+01
1.988100E+01,1.031556E+01
1.988200E+01,1.031579E+01
1.988300E+01,1.031602E+01
1.988400E+01,1.031625E+01
1.988500E+01,1.031649E+01
1.988600E+01,1.031673E+01
1.988700E+01,1.031696E+01
1.988800E+01,1.031720E+01
1.988900E+01,1.031744E+01
1.989000E+01,1.031768E+01
1.989100E+01,1.031792E+01
1.989200E+01,1.031817E+01
1.989300E+01,1.031841E+01
1.989400E+01,1.031866E+01
1.989500E+01,1.031890E+01
1.989600E+01,1.031915E+01
1.989700E+01,1.031940E+01
1.989800E+01,1.031966E+01
1.989900E+01,1.031991E+01
1.990000E+01,1.032017E+01
1.990100E+01,1.032042E+01
1.990200E+01,1.032068E+01
1.990300E+01,1.032094E+01
1.990400E+01,1.032121E+01
1.990500E+01,1.032147E+01
1.990600E+01,1.032174E+01
1.990700E+01,1.032200E+01
1.990800E+01,1.032227E+01
1.990900E+01,1.032254E+01
1.991000E+01,1.032282E+01
1.991100E+01,1.032309E+01
1.991200E+01,1.032337E+01
1.991300E+01,1.032365E+01
1.991400E+01,1.032393E+01
1.991500E+01,1.032421E+01
1.991600E+01,1.032450E+01
1.991700E+01,1.032479E+01
1.991800E+01,1.032508E+01
1.991900E+01,1.032537E+01
1.992000E+01,1.032567E+01
1.992100E+01,1.032596E+01
1.992200E+01,1.032626E+01
1.992300E+01,1.032657E+01
1.992400E+01,1.032687E+01
1.992500E+01,1.032718E+01
1.992600E+01,1.032749E+01
1.992700E+01,1.032780E+01
1.992800E+01,1.032811E+01
1.992900E+01,1.032843E+01
1.993000E+01,1.032875E+01
1.993100E+01,1.032907E+01
1.993200E+01,1.032940E+01
1.993300E+01,1.032973E+01
1.993400E+01,1.033006E+01
1.993500E+01,1.033039E+01
1.993600E+01,1.033073E+01
1.993700E+01,1.033107E+01
1.993800E+01,1.033141E+01
1.993900E+01,1.033176E+01
1.994000E+01,1.033210E+01
1.994100E+01,1.033245E+01
1.994200E+01,1.033281E+01
1.994300E+01,1.033316E+01
1.994400E+01,1.033352E+01
1.994500E+01,1.033389E+01
1.994600E+01,1.033425E+01
1.994700E+01,1.033462E+01
1.994800E+01,1.033499E+01
1.994900E+01,1.033537E+01
1.995000E+01,1.033574E+01
1.995100E+01,1.033612E+01
1.995200E+01,1.033650E+01
1.995300E+01,1.033689E+01
1.995400E+01,1.033728E+01
1.995500E+01,1.033767E+01
1.995600E+01,1.033807E+01
1.995700E+01,1.033846E+01
1.995800E+01,1.033886E+01
1.995900E+01,1.033926E+01
1.996000E+01,1.033967E+01
1.996100E+01,1.034008E+01
1.996200E+01,1.034049E+01
1.996300E+01,1.034091E+01
1.996400E+01,1.034132E+01
1.996500E+01,1.034174E+01
1.996600E+01,1.034216E+01
1.996700E+01,1.034259E+01
1.996800E+01,1.034302E+01
1.996900E+01,1.034345E+01
1.997000E+01,1.034388E+01
1.997100E+01,1.034432E+01
1.997200E+01,1.034476E+01
1.997300E+01,1.034520E+01
1.997400E+01,1.034565E+01
1.997500E+01,1.034610E+01
1.997600E+01,1.034655E+01
1.997700E+01,1.034700E+01
1.997800E+01,1.034745E+01
1.997900E+01,1.034791E+01
1.998000E+01,1.034838E+01
1.998100E+01,1.034884E+01
1.998200E+01,1.034931E+01
1.998300E+01,1.034977E+01
1.998400E+01,1.035025E+01
1.998500E+01,1.035072E+01
1.998600E+01,1.035120E+01
1.998700E+01,1.035168E+01
1.998800E+01,1.035216E+01
1.998900E+01,1.035264E+01
1.999000E+01,1.035313E+01
1.999100E+01,1.035362E+01
1.999200E+01,1.035411E+01
1.999300E+01,1.035461E+01
1.999400E+01,1.035510E+01
1.999500E+01,1.035560E+01
1.999600E+01,1.035611E+01
1.999700E+01,1.035661E+01
1.999800E+01,1.035712E+01
1.999900E+01,1.035763E+01
2.000000E+01,1.035814E+01
2.000100E+01,1.035865E+01
2.000200E+01,1.035917E+01
2.000300E+01,1.035968E+01
2.000400E+01,1.036020E+01
2.000500E+01,1.036073E+01
2.000600E+01,1.036125E+01
2.000700E+01,1.036178E+01
2.000800E+01,1.036230E+01
2.000900E+01,1.036283E+01
2.001000E+01,1.036337E+01
2.001100E+01,1.036390E+01
2.001200E+01,1.036444E+01
2.001300E+01,1.036497E+01
2.001400E+01,1.036551E+01
2.001500E+01,1.036605E+01
2.001600E+01,1.036659E+01
2.001700E+01,1.036714E+01
2.001800E+01,1.036768E+01
2.001900E+01,1.036823E+01
2.002000E+01,1.036878E+01
2.002100E+01,1.036933E+01
2.002200E+01,1.036988E+01
2.002300E+01,1.037043E+01
2.002400E+01,1.037099E+01
2.002500E+01,1.037154E+01
2.002600E+01,1.037210E+01
2.002700E+01,1.037265E+01
2.002800E+01,1.037321E+01
2.002900E+01,1.037368E+01
2.003000E+01,1.037565E+01
2.003100E+01,1.037759E+01
2.003200E+01,1.037595E+01
2.003300E+01,1.037670E+01
2.003400E+01,1.037822E+01
2.003500E+01,1.037730E+01
2.003600E+01,1.037850E+01
2.003700E+01,1.037833E+01
2.003800E+01,1.037908E+01
2.003900E+01,1.037937E+01
2.004000E+01,1.038000E+01
2.004100E+01,1.038045E+01
2.004200E+01,1.038105E+01
2.004300E+01,1.038155E+01
2.004400E+01,1.038212E+01
2.004500E+01,1.038268E+01
2.004600E+01,1.038325E+01
2.004700E+01,1.038383E+01
2.004800E+01,1.038442E+01
2.004900E+01,1.038501E+01
2.005000E+01,1.038561E+01
2.005100E+01,1.038621E+01
2.005200E+01,1.038680E+01
2.005300E+01,1.038738E+01
2.005400E+01,1.038795E+01
2.005500E+01,1.038852E+01
2.005600E+01,1.038908E+01
2.005700E+01,1.038964E+01
2.005800E+01,1.039020E+01
2.005900E+01,1.039076E+01
2.006000E+01,1.039131E+01
2.006100E+01,1.039186E+01
2.006200E+01,1.039241E+01
2.006300E+01,1.039296E+01
2.006400E+01,1.039352E+01
2.006500E+01,1.039408E+01
2.006600E+01,1.039464E+01
2.006700E+01,1.039521E+01
2.006800E+01,1.039577E+01
2.006900E+01,1.039634E+01
2.007000E+01,1.039691E+01
2.007100E+01,1.039747E+01
2.007200E+01,1.039804E+01
2.007300E+01,1.039860E+01
2.007400E+01,1.039916E+01
2.007500E+01,1.039972E+01
2.007600E+01,1.040027E+01
2.007700E+01,1.040082E+01
2.007800E+01,1.040137E+01
2.007900E+01,1.040192E+01
2.008000E+01,1.040246E+01
2.008100E+01,1.040300E+01
2.008200E+01,1.040354E+01
2.008300E+01,1.040408E+01
2.008400E+01,1.040462E+01
2.008500E+01,1.040516E+01
2.008600E+01,1.040569E+01
2.008700E+01,1.040623E+01
2.008800E+01,1.040676E+01
2.008900E+01,1.040729E+01
2.009000E+01,1.040782E+01
2.009100E+01,1.040835E+01
2.009200E+01,1.040888E+01
2.009300E+01,1.040940E+01
2.009400E+01,1.040993E+01
2.009500E+01,1.041045E+01
2.009600E+01,1.041096E+01
2.009700E+01,1.041148E+01
2.009800E+01,1.041199E+01
2.009900E+01,1.041250E+01
2.010000E+01,1.041301E+01
2.010100E+01,1.041352E+01
2.010200E+01,1.041402E+01
2.010300E+01,1.041452E+01
2.010400E+01,1.041502E+01
2.010500E+01,1.041551E+01
2.010600E+01,1.041600E+01
2.010700E+01,1.041649E+01
2.010800E+01,1.041698E+01
2.010900E+01,1.041747E+01
2.011000E+01,1.041795E+01
2.011100E+01,1.041843E+01
2.011200E+01,1.041890E+01
2.011300E+01,1.041938E+01
2.011400E+01,1.041985E+01
2.011500E+01,1.042032E+01
2.011600E+01,1.042078E+01
2.011700E+01,1.042125E+01
2.011800E+01,1.042171E+01
2.011900E+01,1.042216E+01
2.012000E+01,1.042262E+01
2.012100E+01,1.042307E+01
2.012200E+01,1.042352E+01
2.012300E+01,1.042396E+01
2.012400E+01,1.042441E+01
2.012500E+01,1.042485E+01
2.012600E+01,1.042528E+01
2.012700E+01,1.042571E+01
2.012800E+01,1.042614E+01
2.012900E+01,1.042657E+01
2.013000E+01,1.042699E+01
2.013100E+01,1.042741E+01
2.013200E+01,1.042783E+01
2.013300E+01,1.042825E+01
2.013400E+01,1.042866E+01
2.013500E+01,1.042907E+01
2.013600E+01,1.042947E+01
2.013700E+01,1.042987E+01
2.013800E+01,1.043027E+01
2.013900E+01,1.043067E+01
2.014000E+01,1.043106E+01
2.014100E+01,1.043145E+01
2.014200E+01,1.043184E+01
2.014300E+01,1.043222E+01
2.014400E+01,1.043260E+01
2.014500E+01,1.043298E+01
2.014600E+01,1.043335E+01
2.014700E+01,1.043372E+01
2.014800E+01,1.043409E+01
2.014900E+01,1.043445E+01
2.015000E+01,1.043482E+01
2.015100E+01,1.043517E+01
2.015200E+01,1.043553E+01
2.015300E+01,1.043589E+01
2.015400E+01,1.043624E+01
2.015500E+01,1.043658E+01
2.015600E+01,1.043693E+01
2.015700E+01,1.043727E+01
2.015800E+01,1.043761E+01
2.015900E+01,1.043794E+01
2.016000E+01,1.043828E+01
2.016100E+01,1.043861E+01
2.016200E+01,1.043893E+01
2.016300E+01,1.043926E+01
2.016400E+01,1.043958E+01
2.016500E+01,1.043990E+01
2.016600E+01,1.044021E+01
2.016700E+01,1.044053E+01
2.016800E+01,1.044083E+01
2.016900E+01,1.044114E+01
2.017000E+01,1.044145E+01
2.017100E+01,1.044175E+01
2.017200E+01,1.044205E+01
2.017300E+01,1.044234E+01
2.017400E+01,1.044264E+01
2.017500E+01,1.044293E+01
2.017600E+01,1.044322E+01
2.017700E+01,1.044350E+01
2.017800E+01,1.044379E+01
2.017900E+01,1.044407E+01
2.018000E+01,1.044435E+01
2.018100E+01,1.044462E+01
2.018200E+01,1.044490E+01
2.018300E+01,1.044517E+01
2.018400E+01,1.044544E+01
2.018500E+01,1.044571E+01
2.018600E+01,1.044598E+01
2.018700E+01,1.044624E+01
2.018800E+01,1.044650E+01
2.018900E+01,1.044676E+01
2.019000E+01,1.044702E+01
2.019100E+01,1.044727E+01
2.019200E+01,1.044753E+01
2.019300E+01,1.044778E+01
2.019400E+01,1.044803E+01
2.019500E+01,1.044827E+01
2.019600E+01,1.044852E+01
2.019700E+01,1.044876E+01
2.019800E+01,1.044901E+01
2.019900E+01,1.044925E+01
2.020000E+01,1.044948E+01
2.020100E+01,1.044972E+01
2.020200E+01,1.044996E+01
2.020300E+01,1.045019E+01
2.020400E+01,1.045042E+01
2.020500E+01,1.045065E+01
2.020600E+01,1.045088E+01
2.020700E+01,1.045111E+01
2.020800E+01,1.045134E+01
2.020900E+01,1.045156E+01
2.021000E+01,1.045179E+01
2.021100E+01,1.045201E+01
2.021200E+01,1.045223E+01
2.021300E+01,1.045245E+01
2.021400E+01,1.045267E+01
2.021500E+01,1.045289E+01
2.021600E+01,1.045311E+01
2.021700E+01,1.045333E+01
2.021800E+01,1.045354E+01
2.021900E+01,1.045376E+01
2.022000E+01,1.045398E+01
2.022100E+01,1.045419E+01
2.022200E+01,1.045440E+01
2.022300E+01,1.045462E+01
2.022400E+01,1.045483E+01
2.022500E+01,1.045504E+01
2.022600E+01,1.045525E+01
2.022700E+01,1.045546E+01
2.022800E+01,1.045568E+01
2.022900E+01,1.045589E+01
2.023000E+01,1.045610E+01
2.023100E+01,1.045631E+01
2.023200E+01,1.045652E+01
2.023300E+01,1.045673E+01
2.023400E+01,1.045694E+01
2.023500E+01,1.045715E+01
2.023600E+01,1.045736E+01
2.023700E+01,1.045757E+01
2.023800E+01,1.045778E+01
2.023900E+01,1.045800E+01
2.024000E+01,1.045821E+01
2.024100E+01,1.045842E+01
2.024200E+01,1.045863E+01
2.024300E+01,1.045885E+01
2.024400E+01,1.045906E+01
2.024500E+01,1.045928E+01
2.024600E+01,1.045949E+01
2.024700E+01,1.045971E+01
2.024800E+01,1.045992E+01
2.024900E+01,1.046014E+01
2.025000E+01,1.046036E+01
2.025100E+01,1.046058E+01
2.025200E+01,1.046080E+01
2.025300E+01,1.046102E+01
2.025400E+01,1.046124E+01
2.025500E+01,1.046146E+01
2.025600E+01,1.046169E+01
2.025700E+01,1.046191E+01
2.025800E+01,1.046214E+01
2.025900E+01,1.046237E+01
2.026000E+01,1.046259E+01
2.026100E+01,1.046282E+01
2.026200E+01,1.046305E+01
2.026300E+01,1.046329E+01
2.026400E+01,1.046352E+01
2.026500E+01,1.046376E+01
2.026600E+01,1.046399E+01
2.026700E+01,1.046423E+01
2.026800E+01,1.046447E+01
2.026900E+01,1.046472E+01
2.027000E+01,1.046496E+01
2.027100E+01,1.046520E+01
2.027200E+01,1.046545E+01
2.027300E+01,1.046570E+01
2.027400E+01,1.046595E+01
2.027500E+01,1.046620E+01
2.027600E+01,1.046646E+01
2.027700E+01,1.046671E+01
2.027800E+01,1.046697E+01
2.027900E+01,1.046723E+01
2.028000E+01,1.046749E+01
2.028100E+01,1.046775E+01
2.028200E+01,1.046802E+01
2.028300E+01,1.046829E+01
2.028400E+01,1.046856E+01
2.028500E+01,1.046883E+01
2.028600E+01,1.046910E+01
2.028700E+01,1.046938E+01
2.028800E+01,1.046966E+01
2.028900E+01,1.046994E+01
2.029000E+01,1.047022E+01
2.029100E+01,1.047051E+01
2.029200E+01,1.047079E+01
2.029300E+01,1.047108E+01
2.029400E+01,1.047138E+01
2.029500E+01,1.047167E+01
2.029600E+01,1.047197E+01
2.029700E+01,1.047227E+01
2.029800E+01,1.047257E+01
2.029900E+01,1.047288E+01
2.030000E+01,1.047318E+01
2.030100E+01,1.047349E+01
2.030200E+01,1.047381E+01
2.030300E+01,1.047412E+01
2.030400E+01,1.047444E+01
2.030500E+01,1.047476E+01
2.030600E+01,1.047539E+01
2.030700E+01,1.047651E+01
2.030800E+01,1.047763E+01
2.030900E+01,1.047623E+01
2.031000E+01,1.047686E+01
2.031100E+01,1.047775E+01
2.031200E+01,1.047717E+01
2.031300E+01,1.047789E+01
2.031400E+01,1.047775E+01
2.031500E+01,1.047827E+01
